frame_id,subject_id,class_id,class_name,x1,y1,x2,y2,confidence
367,3,0,person,52.62,435.73,151.31,712.51,0.8029
367,28,0,person,141.28,468.76,210.94,702.94,0.7557
367,11,0,person,221.45,480.55,277.46,629.83,0.5880
367,1,0,person,352.05,433.91,475.52,731.04,0.7507
367,37,0,person,451.39,474.24,528.75,683.60,0.5405
367,2,0,person,592.18,394.05,732.86,779.99,0.8677
367,23,0,person,526.53,415.86,622.97,755.33,0.6972
367,39,0,person,341.37,479.19,397.01,684.23,0.3538
367,29,0,person,0.42,458.71,63.91,709.71,0.5316
368,31,0,person,962.09,5.44,1583.45,1071.41,0.9425
368,3,0,person,52.37,433.50,150.49,711.41,0.7825
368,28,0,person,141.42,469.57,211.66,703.20,0.7423
368,11,0,person,219.61,477.18,278.67,631.73,0.6510
368,1,0,person,355.08,436.84,475.20,730.97,0.7442
368,37,0,person,451.13,475.14,526.93,683.92,0.5369
368,2,0,person,594.92,390.96,732.11,778.75,0.8577
368,23,0,person,525.83,417.33,622.61,757.52,0.7218
368,29,0,person,0.45,458.14,62.08,710.80,0.4530
369,31,0,person,962.94,5.68,1582.63,1071.76,0.9464
369,3,0,person,51.97,429.17,149.40,711.25,0.7649
369,28,0,person,141.64,472.88,211.25,703.10,0.7237
369,11,0,person,218.21,473.99,277.81,632.60,0.6312
369,1,0,person,359.31,438.09,475.10,730.60,0.7434
369,37,0,person,450.33,475.91,521.43,684.20,0.4921
369,2,0,person,595.71,388.62,731.60,778.03,0.8649
369,23,0,person,526.11,418.34,623.28,759.39,0.7003
369,29,0,person,0.47,453.69,63.29,702.74,0.3962
369,40,0,person,491.42,485.75,534.10,668.60,0.3600
370,31,0,person,963.30,5.39,1583.26,1070.52,0.9469
370,3,0,person,50.65,427.73,149.53,710.88,0.7556
370,28,0,person,140.84,471.92,211.05,704.04,0.7200
370,11,0,person,218.74,471.93,275.95,633.01,0.5946
370,1,0,person,362.75,438.06,473.68,730.69,0.7587
370,37,0,person,450.25,476.42,517.26,680.39,0.4658
370,2,0,person,597.06,388.43,731.79,777.87,0.8690
370,23,0,person,525.38,422.93,624.32,757.25,0.7075
370,29,0,person,0.52,450.74,64.00,703.55,0.3650
371,31,0,person,965.15,3.57,1586.18,1069.77,0.9477
371,3,0,person,51.59,425.48,149.13,710.12,0.7628
371,28,0,person,140.23,469.95,210.69,704.27,0.7057
371,11,0,person,218.76,470.79,275.23,633.28,0.5793
371,1,0,person,367.97,435.66,473.14,730.01,0.7702
371,37,0,person,452.20,481.25,520.30,673.68,0.4497
371,2,0,person,597.49,388.77,731.92,776.96,0.8547
371,23,0,person,523.81,421.01,625.61,757.04,0.7251
371,29,0,person,0.46,455.58,61.57,708.26,0.4486
371,39,0,person,340.77,458.27,397.76,685.52,0.3858
372,31,0,person,969.89,3.25,1591.63,1068.79,0.9421
372,3,0,person,51.24,425.04,147.71,711.60,0.7526
372,28,0,person,138.78,469.95,208.64,705.40,0.6992
372,11,0,person,217.83,469.07,275.13,633.11,0.5870
372,1,0,person,373.03,432.10,470.51,728.52,0.7489
372,37,0,person,453.92,481.30,521.65,669.80,0.4320
372,2,0,person,597.84,389.58,731.56,776.53,0.8491
372,23,0,person,524.56,421.58,626.93,759.05,0.7282
372,29,0,person,0.44,457.43,59.77,711.00,0.5250
372,39,0,person,337.88,449.17,396.17,682.56,0.4521
373,31,0,person,982.82,2.68,1596.10,1068.57,0.9392
373,3,0,person,51.42,426.10,146.62,712.29,0.7515
373,28,0,person,136.79,470.64,208.02,702.72,0.7014
373,11,0,person,216.50,467.93,276.18,632.69,0.6141
373,1,0,person,375.54,429.88,469.39,726.93,0.7641
373,37,0,person,455.81,481.38,519.48,671.42,0.4062
373,2,0,person,597.22,391.19,730.94,776.74,0.8551
373,23,0,person,525.64,423.25,626.86,758.90,0.7373
373,29,0,person,0.43,458.46,58.22,713.24,0.5352
373,39,0,person,338.03,449.31,395.33,680.70,0.5397
374,31,0,person,992.15,2.73,1599.20,1069.00,0.9416
374,3,0,person,50.80,426.54,145.73,712.31,0.7567
374,28,0,person,135.49,468.28,207.68,700.08,0.7098
374,11,0,person,217.84,469.16,276.22,630.66,0.6045
374,1,0,person,375.91,428.85,468.17,727.26,0.7822
374,37,0,person,452.84,476.56,514.11,675.80,0.4999
374,2,0,person,598.08,395.48,730.78,776.67,0.8648
374,23,0,person,525.81,424.80,624.26,760.14,0.7421
374,29,0,person,0.42,459.51,57.70,713.99,0.5517
374,39,0,person,337.01,451.15,394.31,678.68,0.4929
375,31,0,person,997.74,1.63,1602.28,1069.33,0.9377
375,3,0,person,50.16,428.91,144.88,713.14,0.7540
375,28,0,person,134.25,467.79,207.35,700.59,0.7340
375,11,0,person,217.64,471.52,276.47,629.32,0.6022
375,1,0,person,375.12,430.08,467.36,727.09,0.7837
375,37,0,person,450.97,474.70,509.80,677.87,0.5144
375,2,0,person,598.10,399.47,730.39,776.32,0.8845
375,23,0,person,525.78,425.95,623.76,760.76,0.7474
375,29,0,person,0.41,460.24,57.05,714.89,0.5716
375,39,0,person,334.43,451.68,395.03,679.06,0.4494
376,31,0,person,1006.10,2.11,1601.56,1069.32,0.9393
376,3,0,person,49.65,432.09,144.10,713.65,0.7559
376,28,0,person,133.31,468.02,206.35,699.62,0.7474
376,11,0,person,217.85,475.14,273.92,628.98,0.4509
376,1,0,person,373.30,433.09,465.49,727.72,0.7651
376,37,0,person,449.37,474.97,508.89,676.68,0.6136
376,2,0,person,597.85,401.62,729.10,776.46,0.8706
376,23,0,person,526.91,424.79,623.08,760.79,0.7189
376,29,0,person,0.41,462.55,53.01,714.71,0.4984
376,39,0,person,335.95,446.82,395.08,677.88,0.4545
376,40,0,person,495.66,488.22,538.48,669.59,0.3608
377,31,0,person,1014.43,2.53,1601.92,1070.04,0.9488
377,3,0,person,49.29,432.19,143.91,713.39,0.7721
377,28,0,person,133.23,468.01,206.27,700.26,0.7540
377,11,0,person,215.48,475.42,272.08,628.88,0.4363
377,1,0,person,370.34,435.29,466.99,729.08,0.7990
377,37,0,person,450.62,476.05,509.72,676.36,0.5627
377,2,0,person,596.23,402.11,728.20,775.47,0.8756
377,23,0,person,526.15,424.94,619.96,759.13,0.6738
377,29,0,person,0.44,464.23,49.48,713.95,0.3782
378,31,0,person,1024.54,3.03,1599.45,1070.30,0.9405
378,3,0,person,49.66,433.84,143.51,713.91,0.7763
378,28,0,person,132.99,466.56,206.61,699.56,0.7499
378,11,0,person,214.17,472.03,274.27,630.19,0.5559
378,1,0,person,368.52,436.92,467.26,729.57,0.7836
378,37,0,person,450.94,475.28,508.79,676.33,0.6339
378,2,0,person,594.76,404.08,727.17,775.80,0.8703
378,23,0,person,526.48,425.03,619.98,756.25,0.6892
378,29,0,person,0.45,465.44,49.66,713.25,0.4862
378,39,0,person,340.78,445.13,394.30,677.12,0.4513
378,40,0,person,496.65,480.34,537.68,671.49,0.3719
379,31,0,person,1031.17,3.64,1598.75,1069.33,0.9283
379,3,0,person,50.00,435.54,143.10,713.92,0.7638
379,28,0,person,132.41,465.84,206.92,700.73,0.7288
379,11,0,person,211.39,471.68,275.27,631.93,0.4822
379,1,0,person,366.11,436.84,466.72,730.26,0.8125
379,37,0,person,452.68,475.16,509.25,677.28,0.6441
379,2,0,person,594.37,403.28,725.48,775.93,0.8570
379,23,0,person,525.42,423.70,620.87,755.90,0.7034
379,29,0,person,0.44,464.70,52.55,713.34,0.4444
380,31,0,person,1042.33,4.52,1598.78,1073.60,0.9318
380,3,0,person,49.27,436.39,142.56,713.29,0.7515
380,28,0,person,133.20,465.74,207.34,704.27,0.7213
380,11,0,person,210.96,473.16,275.68,633.21,0.5148
380,1,0,person,368.77,434.63,464.79,731.02,0.7764
380,37,0,person,452.46,473.62,510.53,677.04,0.6403
380,2,0,person,593.27,399.88,723.65,776.20,0.8535
380,23,0,person,522.25,422.10,620.53,759.29,0.6570
380,29,0,person,0.40,462.20,54.43,714.01,0.4468
381,31,0,person,1048.97,4.49,1598.37,1073.19,0.9308
381,3,0,person,47.92,436.31,141.28,713.59,0.7691
381,28,0,person,134.23,465.46,207.11,705.36,0.7321
381,11,0,person,210.30,469.43,276.06,633.60,0.5855
381,1,0,person,369.42,432.35,464.31,730.57,0.7537
381,37,0,person,452.90,472.86,511.18,676.72,0.5918
381,2,0,person,589.93,400.05,722.29,776.07,0.8713
381,23,0,person,517.75,419.60,622.64,759.00,0.6054
381,29,0,person,0.37,462.76,53.35,714.26,0.3713
382,31,0,person,1052.36,3.32,1597.13,1074.16,0.9306
382,3,0,person,46.60,434.33,140.75,713.09,0.7814
382,28,0,person,134.51,466.16,207.90,705.93,0.7407
382,11,0,person,208.89,467.44,277.09,634.17,0.5797
382,1,0,person,371.34,430.57,464.58,728.54,0.7609
382,37,0,person,453.34,473.26,511.06,678.45,0.5812
382,2,0,person,588.11,396.64,721.66,775.38,0.8705
382,23,0,person,516.87,418.41,623.43,762.91,0.6814
382,39,0,person,342.25,441.83,397.15,678.88,0.3661
383,31,0,person,1054.88,2.13,1594.54,1073.76,0.9401
383,3,0,person,44.31,431.70,139.38,711.78,0.7907
383,28,0,person,133.83,467.23,208.25,705.13,0.7413
383,11,0,person,208.61,467.89,277.49,634.81,0.6003
383,1,0,person,374.01,431.04,465.08,724.99,0.7023
383,37,0,person,453.78,473.45,513.61,679.01,0.5916
383,2,0,person,586.06,392.19,721.37,775.24,0.8679
383,23,0,person,515.60,417.17,623.51,763.60,0.6225
383,39,0,person,344.75,451.44,397.58,681.71,0.3927
384,31,0,person,1056.88,2.57,1592.05,1073.11,0.9342
384,3,0,person,43.71,430.81,138.45,711.37,0.7902
384,28,0,person,132.88,465.82,208.97,706.58,0.7175
384,11,0,person,208.90,469.90,276.91,632.42,0.4979
384,1,0,person,370.32,430.56,468.15,718.27,0.7493
384,37,0,person,455.71,476.56,517.03,679.43,0.4696
384,2,0,person,585.44,391.07,722.07,775.18,0.8644
384,23,0,person,515.21,417.66,623.29,762.15,0.6918
384,39,0,person,343.82,451.66,396.94,677.88,0.3539
385,31,0,person,1057.23,6.90,1591.88,1070.97,0.9219
385,3,0,person,42.40,429.17,138.13,709.33,0.7854
385,28,0,person,133.13,466.38,208.95,707.30,0.7100
385,11,0,person,210.12,472.61,276.13,631.40,0.5336
385,1,0,person,367.87,432.00,472.45,717.23,0.7617
385,37,0,person,455.42,478.69,521.03,674.17,0.5244
385,2,0,person,585.64,390.90,722.71,775.64,0.8646
385,23,0,person,517.37,418.49,622.43,760.41,0.6940
386,31,0,person,1057.51,23.91,1589.46,1069.90,0.9300
386,3,0,person,41.68,428.07,137.62,706.91,0.7950
386,28,0,person,132.35,468.14,208.53,708.61,0.6907
386,11,0,person,210.96,475.40,273.95,631.83,0.4537
386,1,0,person,366.93,434.13,476.03,720.07,0.7555
386,37,0,person,454.29,480.24,523.73,672.83,0.4720
386,2,0,person,583.39,391.02,723.63,775.76,0.8560
386,23,0,person,518.27,423.86,623.49,760.60,0.6664
387,31,0,person,1058.92,35.63,1589.03,1069.13,0.9236
387,3,0,person,41.69,426.60,137.10,705.46,0.8093
387,28,0,person,132.48,468.09,208.87,709.43,0.6855
387,11,0,person,213.25,476.22,274.67,632.86,0.5178
387,1,0,person,367.60,437.04,477.77,719.67,0.7697
387,37,0,person,454.01,479.36,525.51,671.88,0.5571
387,2,0,person,584.00,392.32,725.20,776.15,0.8585
387,23,0,person,517.03,424.64,624.12,761.21,0.7267
387,39,0,person,336.89,448.51,393.19,676.37,0.4374
388,31,0,person,1062.34,31.99,1587.08,1069.50,0.9254
388,3,0,person,41.39,425.35,137.22,702.92,0.8096
388,28,0,person,132.34,466.49,210.42,709.13,0.7080
388,11,0,person,215.42,475.13,274.91,633.74,0.5930
388,1,0,person,366.89,436.39,477.73,722.85,0.7683
388,37,0,person,452.03,476.00,525.84,678.15,0.5526
388,2,0,person,586.25,392.79,724.87,775.57,0.8664
388,23,0,person,517.85,425.91,625.69,761.48,0.7235
388,39,0,person,337.07,444.50,394.70,677.95,0.4812
389,31,0,person,1061.49,16.90,1578.08,1070.19,0.9302
389,3,0,person,41.22,424.75,136.23,703.56,0.8076
389,28,0,person,132.60,467.02,211.98,708.94,0.7269
389,11,0,person,216.31,473.74,276.73,634.02,0.5948
389,1,0,person,366.95,434.11,476.49,724.75,0.7554
389,37,0,person,452.02,475.88,528.60,675.61,0.5677
389,2,0,person,587.60,395.29,723.84,776.62,0.8345
389,23,0,person,520.28,431.22,625.99,761.58,0.6929
389,39,0,person,340.04,445.17,397.53,678.28,0.4273
390,31,0,person,1059.18,7.42,1573.13,1072.34,0.9361
390,3,0,person,40.58,425.29,135.47,705.23,0.8132
390,28,0,person,132.65,466.71,212.70,707.94,0.7295
390,11,0,person,214.49,470.27,274.49,633.99,0.6042
390,1,0,person,370.87,433.75,473.56,725.20,0.7451
390,37,0,person,450.26,473.53,528.88,677.79,0.5555
390,2,0,person,588.48,395.24,723.50,776.54,0.8223
390,23,0,person,522.58,433.51,623.78,761.62,0.6555
390,39,0,person,339.12,443.21,397.75,678.38,0.3848
390,40,0,person,490.35,475.00,535.54,672.16,0.3933
391,31,0,person,1051.73,3.13,1566.84,1072.60,0.9452
391,3,0,person,39.96,426.70,134.83,708.09,0.8146
391,28,0,person,132.46,466.18,213.22,707.97,0.7486
391,11,0,person,214.88,467.55,273.61,633.92,0.6172
391,1,0,person,372.65,432.02,474.25,724.66,0.7534
391,37,0,person,449.91,473.39,522.68,678.01,0.5083
391,2,0,person,590.10,396.47,724.37,776.45,0.8171
391,23,0,person,525.69,434.80,623.60,761.63,0.6481
391,39,0,person,339.45,443.06,398.21,679.61,0.4213
392,31,0,person,1045.31,1.80,1561.55,1073.35,0.9380
392,3,0,person,39.15,428.23,134.92,712.31,0.8186
392,28,0,person,132.24,464.91,214.05,708.53,0.7752
392,11,0,person,215.54,468.89,271.81,633.96,0.6139
392,1,0,person,374.92,431.33,474.68,724.77,0.7605
392,37,0,person,450.98,473.09,517.74,678.92,0.5173
392,2,0,person,588.81,401.51,726.12,776.82,0.8330
392,23,0,person,530.29,435.47,627.50,758.55,0.6125
392,39,0,person,337.50,440.51,399.97,678.39,0.5324
392,40,0,person,494.46,480.45,536.56,671.14,0.3547
393,31,0,person,1037.85,1.28,1555.43,1074.24,0.9302
393,3,0,person,38.79,429.72,135.27,715.51,0.8129
393,28,0,person,131.83,463.28,214.18,709.02,0.7718
393,11,0,person,216.53,472.19,270.83,633.72,0.5036
393,1,0,person,374.53,432.16,472.46,724.48,0.7464
393,37,0,person,450.53,471.29,519.83,678.88,0.5414
393,2,0,person,593.19,402.48,727.08,777.15,0.8230
393,23,0,person,528.51,433.14,628.29,759.09,0.6646
393,39,0,person,337.14,438.19,398.26,678.56,0.5199
394,31,0,person,1032.79,1.50,1553.82,1073.60,0.9357
394,3,0,person,38.40,431.36,136.08,715.48,0.8119
394,28,0,person,131.88,464.66,213.49,708.99,0.7717
394,11,0,person,217.37,471.20,271.10,633.08,0.4830
394,1,0,person,372.48,435.26,470.40,724.97,0.7631
394,37,0,person,449.65,471.83,518.90,674.65,0.5370
394,2,0,person,591.78,404.30,729.03,776.18,0.7868
394,23,0,person,528.99,429.63,628.41,757.16,0.6178
394,39,0,person,339.52,438.56,397.83,679.04,0.4295
395,31,0,person,1030.23,1.59,1554.25,1072.13,0.9339
395,3,0,person,39.06,432.10,136.76,715.66,0.8197
395,28,0,person,131.28,466.50,213.95,710.15,0.7895
395,11,0,person,217.22,478.32,269.70,631.33,0.4045
395,1,0,person,370.15,438.08,474.36,725.51,0.7727
395,37,0,person,449.02,474.53,515.61,676.91,0.5053
395,2,0,person,596.68,406.65,729.72,775.80,0.7824
395,23,0,person,530.56,425.46,629.68,756.24,0.6273
395,39,0,person,342.32,440.03,397.66,679.45,0.4003
396,31,0,person,1030.62,8.02,1556.41,1071.92,0.9312
396,3,0,person,39.91,433.49,136.67,718.38,0.8155
396,28,0,person,131.60,467.94,213.72,710.55,0.7811
396,11,0,person,215.75,480.08,268.76,630.09,0.3753
396,1,0,person,369.70,439.21,474.43,725.57,0.8018
396,37,0,person,450.41,475.69,514.99,678.97,0.5111
396,2,0,person,601.06,403.63,730.84,776.63,0.7980
396,23,0,person,529.58,422.57,633.72,755.33,0.6235
396,39,0,person,340.90,440.79,396.21,679.56,0.5004
396,29,0,person,0.35,462.28,54.36,717.34,0.3618
397,31,0,person,1033.17,32.72,1557.74,1068.89,0.9225
397,3,0,person,40.33,434.12,136.71,717.83,0.8265
397,28,0,person,131.74,467.52,214.15,710.30,0.7969
397,11,0,person,217.35,483.60,268.18,628.89,0.3668
397,1,0,person,367.47,438.58,473.19,725.69,0.7888
397,37,0,person,451.67,477.56,513.77,679.05,0.5086
397,2,0,person,600.37,404.66,731.40,776.20,0.8008
397,23,0,person,532.19,421.15,630.71,754.29,0.5392
397,39,0,person,341.44,441.72,393.95,679.22,0.4419
397,29,0,person,0.30,461.94,52.98,713.27,0.3776
398,31,0,person,1037.15,56.43,1560.60,1070.95,0.9298
398,3,0,person,41.15,434.82,136.96,716.80,0.8280
398,28,0,person,132.75,468.64,214.06,708.66,0.7705
398,11,0,person,216.49,477.21,269.05,630.53,0.4098
398,1,0,person,366.74,437.42,471.55,727.08,0.8089
398,37,0,person,452.69,476.29,512.65,679.12,0.5617
398,2,0,person,601.90,402.77,731.58,775.35,0.8499
398,23,0,person,535.41,420.58,629.53,752.97,0.6868
398,39,0,person,341.48,443.74,392.55,678.41,0.3522
398,29,0,person,0.25,461.56,54.61,711.33,0.4237
399,31,0,person,1040.47,74.97,1560.30,1070.01,0.9294
399,3,0,person,41.60,434.11,137.04,714.80,0.8188
399,28,0,person,133.42,468.81,214.28,710.27,0.7618
399,11,0,person,215.51,471.70,272.57,632.30,0.4851
399,1,0,person,371.03,434.55,468.34,727.72,0.7768
399,37,0,person,452.11,474.33,511.72,679.23,0.6275
399,2,0,person,599.99,402.11,732.32,773.87,0.8382
399,23,0,person,536.20,423.21,626.60,745.43,0.5934
399,39,0,person,338.06,443.22,393.91,678.04,0.4981
399,29,0,person,0.24,460.30,55.58,713.96,0.5149
400,31,0,person,1044.89,79.73,1552.48,1071.54,0.9345
400,3,0,person,41.73,432.35,137.00,714.49,0.8193
400,28,0,person,133.03,467.24,214.80,711.59,0.7530
400,11,0,person,215.71,467.93,272.49,633.54,0.5291
400,1,0,person,372.68,433.54,467.91,726.89,0.7676
400,37,0,person,452.90,473.56,510.97,676.47,0.6087
400,2,0,person,599.32,401.70,732.14,773.46,0.8503
400,23,0,person,537.07,422.61,627.04,751.15,0.6824
400,39,0,person,336.58,442.57,394.36,678.42,0.3882
400,29,0,person,0.21,459.81,55.75,716.02,0.5612
401,31,0,person,1050.56,72.70,1544.58,1071.56,0.9322
401,3,0,person,41.69,431.33,137.54,715.70,0.8161
401,28,0,person,133.30,469.30,214.75,714.78,0.7418
401,11,0,person,215.68,464.67,272.16,633.64,0.5915
401,1,0,person,373.84,431.82,467.46,722.94,0.7751
401,37,0,person,453.46,474.47,509.73,675.94,0.5477
401,2,0,person,599.80,399.40,732.25,774.03,0.8665
401,23,0,person,537.71,421.06,625.59,752.09,0.6360
401,39,0,person,336.31,441.76,395.39,679.06,0.3834
401,29,0,person,0.21,458.90,54.71,717.76,0.5198
402,31,0,person,1055.95,56.24,1541.02,1073.35,0.9279
402,3,0,person,41.56,429.80,137.91,715.65,0.8234
402,28,0,person,132.77,466.34,215.28,714.27,0.7753
402,11,0,person,216.37,463.02,271.92,633.89,0.5962
402,1,0,person,372.38,432.18,468.99,720.20,0.7814
402,37,0,person,453.00,472.07,509.54,677.59,0.5308
402,2,0,person,598.85,399.85,731.51,773.70,0.8539
402,23,0,person,537.58,420.48,627.18,752.72,0.6946
402,39,0,person,335.98,442.08,395.62,678.82,0.5640
402,29,0,person,0.26,458.02,52.71,716.57,0.4645
402,40,0,person,495.95,475.19,539.66,668.86,0.3994
403,31,0,person,1064.77,39.74,1539.63,1073.13,0.9388
403,3,0,person,40.82,429.10,137.62,714.71,0.8194
403,28,0,person,131.61,465.05,216.13,713.67,0.8041
403,11,0,person,217.60,463.08,271.69,633.91,0.5946
403,1,0,person,371.15,435.54,468.54,720.60,0.7947
403,37,0,person,454.02,469.68,509.57,678.10,0.5272
403,2,0,person,598.78,399.40,731.21,772.16,0.8464
403,23,0,person,537.42,421.04,628.65,753.17,0.7005
403,39,0,person,335.19,441.80,395.20,679.63,0.6431
403,29,0,person,0.28,457.74,49.37,715.75,0.4113
403,40,0,person,496.14,475.34,539.97,669.37,0.4549
404,31,0,person,1070.11,23.37,1536.69,1071.16,0.9365
404,3,0,person,39.89,427.02,137.22,712.44,0.8260
404,28,0,person,131.15,463.75,216.72,713.37,0.7995
404,11,0,person,218.24,465.01,270.04,633.18,0.5238
404,1,0,person,372.03,439.28,471.46,721.31,0.7983
404,37,0,person,453.68,468.47,510.95,677.50,0.5300
404,2,0,person,599.30,399.95,731.55,772.54,0.8694
404,23,0,person,537.10,422.69,628.12,755.67,0.7164
404,39,0,person,332.32,444.46,393.51,680.13,0.6695
404,29,0,person,0.31,458.00,46.74,716.16,0.3998
404,40,0,person,496.45,474.85,539.79,668.25,0.4076
405,31,0,person,1076.01,14.98,1534.84,1067.98,0.9323
405,3,0,person,38.99,426.09,136.76,712.75,0.8112
405,28,0,person,130.66,463.68,217.63,712.53,0.8136
405,11,0,person,218.61,466.21,272.28,632.10,0.5096
405,1,0,person,374.12,442.36,472.92,723.36,0.7807
405,37,0,person,454.01,469.21,511.68,672.60,0.4946
405,2,0,person,599.18,401.37,731.71,772.07,0.8664
405,23,0,person,537.59,425.22,628.99,755.58,0.7514
405,39,0,person,332.01,442.49,393.20,678.75,0.6987
405,29,0,person,0.30,458.48,43.95,715.62,0.4338
405,40,0,person,497.00,474.85,540.04,666.17,0.3697
406,31,0,person,1080.31,15.12,1533.16,1067.10,0.9331
406,3,0,person,37.14,426.38,136.15,714.09,0.8091
406,28,0,person,130.69,465.86,217.78,712.47,0.8135
406,11,0,person,219.33,473.37,269.82,631.91,0.4982
406,1,0,person,374.19,442.62,475.02,721.93,0.7921
406,37,0,person,455.02,470.57,512.00,669.80,0.4875
406,2,0,person,599.46,400.99,731.49,772.63,0.8683
406,23,0,person,537.92,426.07,629.83,755.60,0.7464
406,39,0,person,333.10,442.35,394.03,679.46,0.6445
406,29,0,person,0.30,460.40,42.03,713.38,0.3918
406,40,0,person,497.24,476.74,539.19,665.16,0.4318
407,31,0,person,1082.88,23.05,1531.33,1068.86,0.9305
407,3,0,person,34.76,426.03,135.27,715.71,0.8257
407,28,0,person,130.65,464.59,216.94,712.38,0.8015
407,11,0,person,218.16,475.45,269.40,631.29,0.5039
407,1,0,person,376.34,440.80,472.19,723.47,0.7708
407,37,0,person,454.57,472.10,514.56,674.07,0.5886
407,2,0,person,599.94,401.99,730.30,772.24,0.8830
407,23,0,person,537.60,428.60,628.31,755.81,0.7505
407,39,0,person,332.55,445.30,394.16,680.74,0.6372
407,29,0,person,0.36,464.38,40.69,706.39,0.3814
407,40,0,person,497.31,476.43,538.14,665.75,0.4056
408,31,0,person,1082.23,41.58,1529.25,1070.55,0.9247
408,3,0,person,33.23,426.93,134.93,716.17,0.8213
408,28,0,person,130.90,464.78,215.87,711.58,0.7873
408,11,0,person,218.33,472.13,271.71,633.18,0.4822
408,1,0,person,377.23,437.09,472.97,723.60,0.7847
408,37,0,person,455.59,475.19,519.86,675.26,0.5174
408,2,0,person,599.40,402.15,729.13,772.00,0.8730
408,23,0,person,536.99,429.50,627.10,756.07,0.7471
408,39,0,person,331.89,443.09,393.65,681.08,0.6904
408,29,0,person,0.25,471.57,38.01,699.50,0.3967
408,40,0,person,496.75,475.91,536.43,666.80,0.4471
409,31,0,person,1074.67,64.31,1521.67,1073.13,0.9212
409,3,0,person,31.82,428.27,134.93,717.53,0.8040
409,28,0,person,130.71,464.83,215.39,711.80,0.7769
409,11,0,person,219.33,468.41,275.69,634.68,0.5173
409,1,0,person,379.63,436.33,472.10,722.92,0.7376
409,37,0,person,455.84,475.50,522.85,670.09,0.5593
409,2,0,person,598.70,402.92,727.60,772.22,0.8762
409,23,0,person,535.48,430.86,624.86,755.86,0.7254
409,39,0,person,331.51,443.32,394.15,680.77,0.7267
409,40,0,person,495.98,475.60,535.74,664.94,0.4044
410,31,0,person,1070.51,95.58,1515.78,1075.46,0.9185
410,3,0,person,29.55,430.65,132.92,719.43,0.8100
410,28,0,person,129.18,464.98,215.16,712.04,0.7790
410,11,0,person,218.27,467.61,275.26,636.31,0.5033
410,1,0,person,380.50,435.38,471.75,722.31,0.7493
410,37,0,person,455.94,475.89,525.23,675.71,0.5840
410,2,0,person,598.63,405.79,725.41,772.49,0.8752
410,23,0,person,534.18,433.26,620.64,755.07,0.6898
410,39,0,person,330.75,443.72,393.80,680.30,0.7195
411,31,0,person,1067.69,120.60,1509.89,1074.07,0.9248
411,3,0,person,28.48,432.39,131.43,720.58,0.8120
411,28,0,person,130.44,467.69,215.67,713.05,0.7762
411,11,0,person,217.40,465.90,275.57,636.04,0.5062
411,1,0,person,380.17,433.23,472.90,717.65,0.7341
411,37,0,person,456.67,476.45,526.92,675.72,0.5839
411,2,0,person,598.26,406.56,723.67,772.07,0.8660
411,23,0,person,531.04,435.28,619.85,753.93,0.7086
411,39,0,person,330.74,445.77,395.25,680.58,0.7201
411,29,0,person,0.05,461.54,39.47,718.07,0.3555
412,31,0,person,1067.76,132.06,1506.92,1073.78,0.9269
412,3,0,person,27.88,433.24,131.20,722.56,0.8129
412,28,0,person,131.19,471.07,217.43,713.92,0.7661
412,11,0,person,217.77,465.40,275.89,636.76,0.5183
412,1,0,person,380.55,435.42,467.75,718.46,0.6886
412,37,0,person,454.30,475.17,527.60,675.67,0.5768
412,2,0,person,596.28,404.54,721.64,772.35,0.8560
412,23,0,person,530.57,434.37,620.18,752.75,0.7718
412,39,0,person,330.35,448.20,398.11,680.23,0.7100
412,29,0,person,0.00,457.69,40.18,715.70,0.4367
412,40,0,person,489.66,478.45,533.36,664.84,0.4165
413,31,0,person,1063.30,131.29,1504.79,1073.44,0.9203
413,3,0,person,27.15,433.63,130.78,724.13,0.8082
413,28,0,person,131.93,475.73,218.46,714.31,0.7714
413,11,0,person,218.46,464.98,275.41,635.76,0.4874
413,1,0,person,379.05,445.25,471.61,705.07,0.7430
413,37,0,person,454.16,473.54,527.95,676.19,0.6057
413,2,0,person,593.37,404.44,720.71,772.18,0.8580
413,23,0,person,530.56,433.97,619.18,751.74,0.7360
413,39,0,person,329.82,449.77,397.61,678.69,0.7282
413,29,0,person,0.00,458.00,35.48,706.82,0.4037
414,31,0,person,1063.65,119.45,1500.85,1072.45,0.9215
414,3,0,person,26.88,431.61,129.95,722.77,0.8036
414,28,0,person,132.52,475.98,218.89,714.85,0.7627
414,11,0,person,219.20,466.84,274.83,635.46,0.4542
414,1,0,person,378.26,449.29,470.37,703.25,0.7601
414,37,0,person,454.59,473.44,528.95,676.92,0.6479
414,2,0,person,590.32,404.40,719.60,771.38,0.8533
414,23,0,person,528.88,435.07,619.67,751.86,0.7005
414,39,0,person,329.16,449.47,397.94,679.21,0.7000
414,29,0,person,0.00,461.48,33.25,696.64,0.3683
415,31,0,person,1061.34,102.44,1493.56,1070.79,0.9169
415,3,0,person,27.18,429.49,130.07,721.50,0.8083
415,28,0,person,132.28,474.80,217.71,714.63,0.8041
415,11,0,person,219.85,467.35,273.38,635.06,0.4848
415,1,0,person,378.31,449.95,470.04,706.83,0.7756
415,37,0,person,454.16,472.82,526.35,677.89,0.6057
415,2,0,person,587.70,402.37,719.07,770.38,0.8682
415,23,0,person,527.62,436.15,621.67,751.38,0.6469
